T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  149.950                 912.713               
300     149.951                 912.745               
350     150.204                 913.589               
400     150.766                 914.394               
450     151.493                 915.169               
500     152.306                 915.919               
600     154.029                 917.340               
700     155.758                 918.650               
800     157.427                 919.826               
900     159.014                 920.843               
1000    160.516                 911.084               
1100    161.934                 912.066               
1200    163.273                 913.049               
1300    164.539                 914.031               
1400    165.739                 915.013               
1500    166.878                 915.995               
1600    167.961                 916.977               
1700    168.994                 917.959               
1800    169.979                 918.941               
1900    170.922                 919.924               
2000    171.825                 920.906               
2100    172.692                 921.888               
2200    173.524                 922.870               
2300    174.326                 923.852               
2400    175.098                 924.834               
2500    175.844                 925.816               
2600    176.563                 926.799               
2700    177.260                 927.781               
2800    177.934                 634.862               
2900    178.587                 636.939               
3000    179.220                 639.017               
3100    179.835                 641.094               
3200    180.433                 643.172               
3300    181.013                 645.248               
3400    181.579                 647.325               
3500    182.129                 649.400               
3600    182.666                 651.475               
3700    183.189                 653.549               
3800    183.699                 655.622               
3900    184.197                 657.693               
4000    184.684                 659.763               
4100    185.159                 661.830               
4200    185.624                 663.896               
4300    186.079                 665.958               
4400    186.524                 668.018               
4500    186.960                 670.077               
4600    187.387                 672.130               
4700    187.806                 674.179               
4800    188.216                 676.223               
4900    188.618                 678.264               
5000    189.013                 680.298               
5100    189.401                 682.326               
5200    189.782                 684.347               
5300    190.156                 686.362               
5400    190.523                 688.369               
5500    190.884                 690.368               
5600    191.240                 692.358               
5700    191.589                 694.339               
5800    191.933                 696.313               
5900    192.271                 698.274               
6000    192.604                 700.247               
