T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     199.267                 107.717               
200     182.688                 107.330               
250     181.128                 107.055               
298.15  180.786                 106.762               
300     180.787                 106.750               
350     181.040                 106.383               
400     181.602                 98.010                
450     182.329                 97.032                
500     183.142                 75.990                
600     184.866                 76.191                
700     186.594                 76.386                
800     188.263                 76.575                
900     189.851                 76.759                
1000    191.352                 76.937                
1100    192.770                 77.110                
1200    194.109                 77.275                
1300    195.376                 77.430                
1400    196.577                 77.574                
1500    197.717                 77.701                
1600    198.802                 77.809                
1700    199.836                 77.894                
1800    200.825                 77.954                
1900    201.771                 77.986                
2000    202.679                 77.992                
2100    203.550                 77.974                
2200    204.389                 77.933                
2300    205.198                 77.875                
2400    205.978                 77.803                
2500    206.732                 77.724                
2600    207.461                 77.643                
2700    208.168                 77.565                
2800    208.853                 77.497                
2900    209.518                 77.442                
3000    210.164                 77.406                
3100    210.792                 77.392                
3200    211.404                 77.403                
3300    211.999                 77.442                
3400    212.580                 77.511                
3500    213.146                 77.612                
3600    213.698                 77.745                
3700    214.238                 77.911                
3800    214.765                 78.110                
3900    215.281                 78.342                
4000    215.785                 78.608                
4100    216.279                 78.905                
4200    216.762                 79.234                
4300    217.235                 79.593                
4400    217.699                 79.983                
4500    218.153                 80.400                
4600    218.599                 80.846                
4700    219.037                 81.318                
4800    219.466                 81.816                
4900    219.888                 82.338                
5000    220.302                 82.883                
5100    220.708                 83.450                
5200    221.108                 84.039                
5300    221.501                 84.648                
5400    221.887                 85.276                
5500    222.267                 85.922                
5600    222.640                 86.586                
5700    223.008                 87.266                
5800    223.370                 87.962                
5900    223.726                 88.673                
6000    224.077                 89.399                
