T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  284.168                 -605.345              
300     284.171                 -605.391              
400     290.128                 -661.776              
500     301.377                 -656.712              
600     313.974                 -651.789              
700     326.605                 -646.966              
800     338.799                 -642.207              
900     350.399                 -637.539              
1000    361.369                 -633.020              
