T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     382.810                 -1217.939             
200     321.981                 -1225.568             
298.15  314.202                 -1232.711             
300     314.204                 -1232.842             
400     317.957                 -1239.687             
500     325.489                 -1246.001             
600     334.400                 -1251.848             
700     343.753                 -1257.315             
800     353.135                 -1262.478             
900     362.355                 -1267.405             
1000    371.322                 -1272.160             
1100    379.999                 -1276.794             
1200    388.374                 -1281.357             
1300    396.448                 -1285.889             
1400    404.228                 -1290.420             
1500    411.728                 -1294.970             
