T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  124.683                 -202.924              
300     124.685                 -202.961              
400     127.824                 -231.874              
500     133.785                 -229.986              
600     140.504                 -228.091              
700     147.284                 -226.165              
800     153.871                 -224.197              
900     160.177                 -222.182              
1000    166.179                 -220.118              
1100    171.882                 -218.009              
1200    177.303                 -215.860              
1300    182.461                 -213.677              
1400    187.379                 -211.468              
1500    192.075                 -209.238              
1600    196.569                 -206.997              
1700    200.878                 -204.750              
1800    205.016                 -202.508              
