T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     295.224                 -636.888              
200     262.939                 -638.038              
250     259.642                 -638.514              
298.15  258.887                 -638.897              
300     258.888                 -638.910              
350     259.480                 -639.239              
400     260.841                 -639.514              
450     262.661                 -639.751              
500     264.759                 -639.959              
600     269.393                 -640.312              
700     274.250                 -640.602              
800     279.112                 -640.843              
900     283.879                 -641.049              
1000    288.503                 -641.228              
1100    292.963                 -641.388              
1200    297.253                 -641.538              
1300    301.376                 -641.684              
1400    305.336                 -641.831              
1500    309.141                 -641.984              
1600    312.799                 -642.147              
1700    316.318                 -642.321              
1800    319.706                 -642.508              
1900    322.973                 -642.710              
2000    326.123                 -642.925              
2100    329.166                 -643.152              
2200    332.107                 -643.390              
2300    334.953                 -643.637              
2400    337.709                 -643.890              
2500    340.379                 -644.146              
2600    342.970                 -644.402              
2700    345.485                 -644.656              
2800    347.929                 -644.904              
2900    350.304                 -645.145              
3000    352.616                 -645.376              
3100    354.866                 -645.595              
3200    357.059                 -645.800              
3300    359.196                 -645.989              
3400    361.281                 -646.162              
3500    363.316                 -646.317              
3600    365.304                 -646.453              
3700    367.245                 -646.570              
3800    369.143                 -646.668              
3900    371.000                 -646.746              
4000    372.816                 -646.804              
4100    374.594                 -646.843              
4200    376.335                 -646.863              
4300    378.041                 -646.864              
4400    379.713                 -646.846              
4500    381.353                 -646.811              
4600    382.961                 -646.760              
4700    384.539                 -646.692              
4800    386.088                 -646.609              
4900    387.608                 -646.512              
5000    389.102                 -646.402              
5100    390.570                 -646.279              
5200    392.012                 -646.146              
5300    393.430                 -646.003              
5400    394.824                 -645.851              
5500    396.196                 -645.691              
5600    397.545                 -645.525              
5700    398.873                 -645.354              
5800    400.180                 -645.179              
5900    401.467                 -645.001              
6000    402.735                 -644.822              
