T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     442.837                 39.514                
200     385.228                 37.557                
250     379.565                 36.448                
298.15  378.305                 35.314                
300     378.306                 35.268                
350     379.253                 33.916                
400     381.370                 8.548                 
450     384.126                 5.373                 
500     387.224                 -57.997               
600     393.836                 -57.885               
700     400.508                 -57.811               
800     406.979                 -57.781               
900     413.157                 -57.798               
1000    419.017                 -57.864               
1100    424.563                 -57.984               
1200    429.811                 -58.163               
1300    434.783                 -58.412               
1400    439.500                 -58.744               
1500    443.983                 -59.174               
1600    448.251                 -59.717               
1700    452.321                 -110.563              
1800    456.211                 -111.140              
1900    459.934                 -111.818              
2000    463.503                 -112.600              
2100    466.930                 -113.482              
2200    470.225                 -114.456              
2300    473.398                 -115.511              
2400    476.456                 -116.632              
2500    479.409                 -117.804              
2600    482.262                 -119.008              
2700    485.022                 -120.227              
2800    487.695                 -121.444              
2900    490.286                 -122.644              
3000    492.800                 -123.811              
3100    495.241                 -124.933              
3200    497.613                 -125.999              
3300    499.920                 -127.000              
3400    502.165                 -127.928              
3500    504.352                 -128.777              
3600    506.483                 -513.695              
3700    508.562                 -513.961              
3800    510.590                 -514.140              
3900    512.570                 -514.232              
4000    514.505                 -514.236              
4100    516.396                 -514.151              
4200    518.245                 -513.979              
4300    520.054                 -513.721              
4400    521.825                 -513.378              
4500    523.559                 -512.953              
4600    525.257                 -512.448              
4700    526.922                 -511.865              
4800    528.555                 -511.206              
4900    530.156                 -510.475              
5000    531.727                 -509.673              
5100    533.269                 -508.804              
5200    534.783                 -507.869              
5300    536.270                 -506.872              
5400    537.732                 -505.815              
5500    539.167                 -504.700              
5600    540.579                 -503.531              
5700    541.967                 -502.310              
5800    543.333                 -501.038              
5900    544.676                 -499.719              
6000    545.998                 -498.353              
