T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     266.039                 188.996               
200     242.076                 188.885               
250     239.778                 188.599               
298.15  239.268                 188.280               
300     239.268                 188.267               
350     239.653                 187.818               
400     240.518                 187.460               
450     241.650                 187.087               
500     242.930                 186.697               
600     245.684                 185.863               
700     248.489                 184.959               
800     251.231                 183.983               
900     253.867                 182.916               
1000    256.381                 181.729               
1100    258.773                 180.392               
1200    261.046                 178.889               
1300    263.207                 177.201               
1400    265.265                 175.314               
1500    267.226                 173.220               
1600    269.098                 170.914               
1700    270.889                 168.388               
1800    272.603                 165.641               
1900    274.248                 162.667               
2000    275.828                 159.463               
2100    277.347                 156.028               
2200    278.811                 133.023               
2300    280.222                 130.980               
2400    281.585                 128.933               
2500    282.902                 126.881               
2600    284.177                 124.825               
2700    285.412                 122.766               
2800    286.609                 120.704               
2900    287.772                 118.640               
3000    288.901                 -222.444              
3100    289.999                 -223.683              
3200    291.067                 -224.973              
3300    292.107                 -226.311              
3400    293.120                 -227.696              
3500    294.109                 -229.126              
3600    295.073                 -230.600              
3700    296.015                 -232.118              
3800    296.935                 -233.681              
3900    297.834                 -235.290              
4000    298.714                 -236.946              
4100    299.575                 -238.653              
4200    300.418                 -240.413              
4300    301.244                 -242.229              
4400    302.054                 -244.107              
4500    302.848                 -246.050              
4600    303.626                 -248.065              
4700    304.390                 -250.158              
4800    305.141                 -252.335              
4900    305.878                 -254.603              
5000    306.602                 -256.971              
5100    307.313                 -259.084              
5200    308.013                 -261.572              
5300    308.701                 -264.162              
5400    309.378                 -266.861              
5500    310.045                 -269.674              
5600    310.701                 -272.608              
5700    311.347                 -275.665              
5800    311.983                 -278.855              
5900    312.610                 -282.182              
6000    313.228                 -285.652              
