T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  154.576                 514.007               
300     154.577                 514.030               
350     154.830                 512.217               
400     155.392                 512.709               
450     156.119                 513.223               
500     156.932                 513.758               
600     158.656                 514.876               
700     160.384                 516.037               
800     162.053                 517.217               
900     163.641                 518.392               
1000    165.142                 519.536               
1100    166.560                 441.675               
1200    167.899                 443.753               
1300    169.165                 445.832               
1400    170.365                 447.910               
1500    171.504                 449.988               
1600    172.588                 452.064               
1700    173.620                 454.139               
1800    174.605                 456.211               
1900    175.548                 458.279               
2000    176.451                 460.342               
2100    177.318                 462.398               
2200    178.151                 464.445               
2300    178.952                 466.480               
2400    179.724                 468.502               
2500    180.470                 470.508               
2600    181.190                 472.494               
2700    181.886                 474.459               
2800    182.560                 476.399               
2900    183.213                 478.311               
3000    183.846                 480.192               
3100    184.461                 482.037               
3200    185.059                 483.844               
3300    185.640                 485.617               
3400    186.205                 487.339               
3500    186.755                 489.013               
3600    187.292                 490.632               
3700    187.815                 492.193               
3800    188.325                 493.691               
3900    188.823                 495.122               
4000    189.310                 496.487               
4100    189.785                 497.775               
4200    190.250                 498.978               
4300    190.705                 500.095               
4400    191.150                 501.399               
4500    191.586                 502.399               
4600    192.013                 503.312               
4700    192.431                 504.155               
4800    192.841                 505.016               
4900    193.243                 505.680               
5000    193.638                 506.253               
5100    194.025                 506.731               
5200    194.406                 507.114               
5300    194.779                 507.403               
5400    195.146                 507.596               
5500    195.506                 507.695               
5600    195.861                 507.701               
5700    196.209                 507.959               
5800    196.552                 507.825               
5900    196.889                 507.607               
6000    197.221                 507.306               
