T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  235.094                 -489.210              
300     235.095                 -489.260              
350     235.682                 -490.577              
400     237.012                 -491.854              
450     238.761                 -493.103              
500     240.750                 -494.334              
600     245.057                 -496.785              
700     249.474                 -499.280              
800     253.815                 -501.876              
900     258.006                 -504.615              
1000    262.017                 -518.123              
1100    265.843                 -520.890              
1200    269.487                 -523.659              
1300    272.959                 -526.434              
1400    276.269                 -529.215              
1500    279.428                 -532.005              
1600    282.447                 -534.805              
1700    285.337                 -537.617              
1800    288.106                 -540.442              
1900    290.763                 -543.281              
2000    293.317                 -546.135              
2100    295.775                 -549.005              
2200    298.143                 -551.893              
2300    300.427                 -554.797              
2400    302.632                 -557.719              
2500    304.765                 -560.659              
2600    306.828                 -563.617              
2700    308.827                 -566.592              
2800    310.765                 -863.486              
2900    312.646                 -865.401              
3000    314.473                 -867.334              
3100    316.249                 -869.283              
3200    317.976                 -871.248              
3300    319.657                 -873.230              
3400    321.295                 -875.227              
3500    322.892                 -877.239              
3600    324.449                 -879.267              
3700    325.968                 -881.309              
3800    327.452                 -883.366              
3900    328.902                 -885.437              
4000    330.319                 -887.523              
4100    331.704                 -889.624              
4200    333.060                 -891.739              
4300    334.388                 -893.869              
4400    335.687                 -896.016              
4500    336.961                 -898.175              
4600    338.209                 -900.354              
4700    339.433                 -902.550              
4800    340.633                 -904.764              
4900    341.811                 -906.998              
5000    342.968                 -909.252              
5100    344.103                 -911.529              
5200    345.218                 -913.830              
5300    346.314                 -916.156              
5400    347.390                 -918.509              
5500    348.449                 -920.891              
5600    349.490                 -923.304              
5700    350.514                 -925.750              
5800    351.521                 -928.227              
5900    352.513                 -930.744              
6000    353.489                 -933.279              
