T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  115.897                 -404.593              
300     115.898                 -404.619              
400     119.315                 -432.927              
500     125.803                 -430.397              
600     133.116                 -427.847              
700     140.495                 -425.276              
800     147.666                 -422.688              
900     154.530                 -420.095              
1000    161.064                 417.506               
1100    167.273                 -414.926              
1200    173.174                 -416.071              
1300    178.791                 -412.977              
1400    184.145                 -409.819              
1500    189.258                 -406.609              
