T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     130.332                 -354.921              
200     91.420                  -355.275              
298.15  86.818                  -361.414              
300     86.819                  -361.441              
400     88.863                  -379.052              
500     92.784                  -378.581              
600     97.236                  -377.911              
700     101.757                 -377.063              
800     106.175                 -376.054              
900     110.426                 -374.903              
1000    114.492                 -373.631              
1100    118.376                 372.260               
1200    122.085                 -467.569              
1300    125.631                 -465.125              
1400    129.027                 -462.561              
1500    132.286                 -459.877              
1600    135.418                 -457.072              
1700    138.434                 -454.144              
1800    141.343                 -451.091              
1900    144.155                 -447.910              
2000    146.876                 -444.598              
