T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     270.666                 -191.004              
200     239.376                 -192.671              
250     236.191                 -193.335              
298.15  235.470                 -193.877              
300     235.471                 -193.897              
350     236.023                 -194.378              
400     237.272                 -194.810              
450     238.913                 -195.226              
500     240.774                 -195.648              
600     244.785                 -196.564              
700     248.875                 -197.626              
800     252.876                 -199.713              
900     256.724                 -201.107              
1000    260.399                 -202.774              
1100    263.898                 -204.724              
1200    267.230                 -214.692              
1300    270.404                 -215.983              
1400    273.432                 -217.260              
1500    276.325                 -218.525              
1600    279.093                 -219.781              
1700    281.747                 -221.029              
1800    284.293                 -370.947              
1900    286.741                 -370.774              
2000    289.098                 -370.606              
2100    291.370                 -370.446              
2200    293.563                 -370.299              
2300    295.683                 -370.168              
2400    297.733                 -370.059              
2500    299.719                 -369.978              
2600    301.644                 -369.929              
2700    303.512                 -369.920              
2800    305.326                 -369.956              
2900    307.090                 -370.045              
3000    308.805                 -370.194              
3100    310.476                 -370.410              
3200    312.104                 -370.700              
3300    313.691                 -371.071              
3400    315.240                 -371.531              
3500    316.753                 -372.085              
3600    318.230                 -372.741              
3700    319.675                 -373.504              
3800    321.087                 -374.380              
3900    322.470                 -375.373              
4000    323.824                 -376.487              
4100    325.151                 -377.726              
4200    326.451                 -379.092              
4300    327.727                 -380.588              
4400    328.978                 -382.210              
4500    330.206                 -383.947              
4600    331.412                 -385.820              
4700    332.597                 -387.822              
4800    333.761                 -389.948              
4900    334.905                 -392.195              
5000    336.031                 -394.558              
5100    337.138                 -397.035              
5200    338.228                 -399.616              
5300    339.300                 -402.303              
5400    340.356                 -405.089              
5500    341.397                 -407.966              
5600    342.422                 -410.921              
5700    343.432                 -413.965              
5800    344.428                 -417.083              
5900    345.410                 -420.270              
6000    346.378                 -423.521              
