T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     62.415                  0.                    
200     43.173                  0.                    
250     41.463                  0.                    
298.15  41.077                  0.                    
300     41.078                  0.                    
350     41.372                  0.717                 
400     42.036                  -0.782                
450     42.905                  -0.815                
500     43.889                  -0.818                
600     46.007                  -0.802                
700     48.154                  -0.786                
800     50.238                  -0.771                
900     52.228                  -0.755                
1000    54.115                  -0.739                
