T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  264.834                 -1410.152             
300     264.836                 -1410.221             
400     269.129                 -1420.312             
500     277.379                 -1425.046             
600     286.911                 -1428.574             
700     296.883                 -1430.624             
800     307.003                 -1431.148             
900     317.143                 -1483.308             
1000    327.241                 1613.897              
1100    337.269                 -1606.752             
1200    347.214                 -1598.155             
1300    357.073                 1588.093              
1400    366.846                 -1576.563             
1500    376.535                 -1563.560             
