T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     203.383                 472.684               
200     182.593                 473.488               
250     180.704                 473.620               
298.15  180.297                 473.629               
300     180.297                 473.627               
350     180.591                 473.541               
400     181.236                 473.383               
450     182.060                 473.169               
500     182.972                 472.912               
600     184.881                 472.299               
700     186.769                 471.587               
800     188.573                 470.816               
900     190.275                 469.965               
1000    191.875                 468.977               
1100    193.377                 467.795               
1200    194.792                 462.442               
1300    196.127                 461.617               
1400    197.390                 460.736               
1500    198.589                 459.793               
1600    199.731                 458.779               
1700    200.822                 457.688               
1800    201.867                 456.510               
1900    202.870                 455.237               
2000    203.837                 439.171               
2100    204.769                 436.927               
2200    205.672                 434.740               
2300    206.546                 432.610               
2400    207.396                 430.538               
2500    208.221                 428.526               
2600    209.026                 426.574               
2700    209.811                 424.683               
2800    210.578                 422.852               
2900    211.328                 421.082               
3000    212.062                 419.374               
3100    212.781                 417.726               
3200    213.487                 416.139               
3300    214.180                 414.612               
3400    214.861                 413.146               
3500    215.531                 411.739               
3600    216.190                 410.390               
3700    216.840                 0.                    
3800    217.479                 0.                    
3900    218.110                 0.                    
4000    218.731                 0.                    
4100    219.345                 0.                    
4200    219.951                 0.                    
4300    220.549                 0.                    
4400    221.140                 0.                    
4500    221.724                 0.                    
4600    222.301                 0.                    
4700    222.872                 0.                    
4800    223.437                 0.                    
4900    223.995                 0.                    
5000    224.548                 0.                    
5100    225.095                 0.                    
5200    225.636                 0.                    
5300    226.172                 0.                    
5400    226.702                 0.                    
5500    227.227                 0.                    
5600    227.747                 0.                    
5700    228.263                 0.                    
5800    228.773                 0.                    
5900    229.278                 0.                    
6000    229.779                 0.                    
