T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     379.306                 -182.250              
200     330.295                 -184.421              
250     325.406                 -185.884              
298.15  324.307                 -204.179              
300     324.309                 -204.285              
350     325.145                 -250.425              
400     327.034                 -250.324              
450     329.514                 -250.239              
500     332.325                 -250.168              
600     338.384                 -250.060              
700     344.566                 -249.994              
800     350.615                 -249.968              
900     356.431                 -249.981              
1000    361.979                 -250.034              
1100    367.255                 -250.126              
1200    372.268                 -250.258              
1300    377.034                 -250.430              
1400    381.569                 -250.644              
1500    385.889                 -250.901              
1600    390.013                 -251.202              
1700    393.953                 -251.549              
1800    397.725                 -251.946              
1900    401.342                 -252.393              
2000    404.813                 -252.895              
2100    408.151                 -253.454              
2200    411.364                 -254.073              
2300    414.462                 -254.753              
2400    417.451                 -305.756              
2500    420.339                 -306.640              
2600    423.132                 -307.556              
2700    425.836                 -308.503              
2800    428.457                 -309.480              
2900    430.998                 -310.484              
3000    433.466                 -311.515              
3100    435.864                 -312.568              
3200    438.195                 -313.640              
3300    440.464                 -314.729              
3400    442.673                 -315.829              
3500    444.826                 -316.938              
3600    446.924                 -318.051              
3700    448.972                 -319.164              
3800    450.971                 -320.273              
3900    452.923                 -321.376              
4000    454.831                 -322.468              
4100    456.697                 -323.546              
4200    458.522                 -804.457              
4300    460.308                 -804.412              
4400    462.057                 -804.347              
4500    463.769                 -804.260              
4600    465.448                 -804.150              
4700    467.094                 -804.014              
4800    468.707                 -803.853              
4900    470.291                 -803.664              
5000    471.844                 -803.448              
5100    473.370                 -803.203              
5200    474.868                 -802.931              
5300    476.340                 -802.630              
5400    477.786                 -802.301              
5500    479.207                 -801.943              
5600    480.605                 -801.559              
5700    481.980                 -801.147              
5800    483.332                 -800.708              
5900    484.663                 -800.244              
6000    485.973                 -799.755              
