T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  151.384                 588.284               
300     151.384                 588.268               
350     151.637                 587.797               
400     152.199                 587.245               
450     152.926                 586.617               
500     153.739                 585.919               
600     155.463                 584.340               
700     157.191                 582.568               
800     158.860                 580.647               
900     160.448                 578.612               
1000    161.949                 576.489               
1100    163.367                 574.296               
1200    164.706                 572.046               
1300    165.973                 569.750               
1400    167.173                 567.416               
1500    168.313                 565.053               
1600    169.398                 562.665               
1700    170.432                 560.261               
1800    171.420                 557.844               
1900    172.367                 555.420               
2000    173.275                 552.994               
2100    174.148                 550.570               
2200    174.989                 548.153               
2300    175.801                 545.745               
2400    176.586                 543.350               
2500    177.346                 540.970               
2600    178.082                 538.608               
2700    178.798                 536.263               
2800    179.493                 533.939               
2900    180.170                 531.634               
3000    180.830                 529.350               
3100    181.474                 527.086               
3200    182.103                 524.842               
3300    182.717                 522.616               
3400    183.319                 520.409               
3500    183.908                 518.217               
3600    184.484                 516.041               
3700    185.050                 513.879               
3800    185.604                 511.728               
3900    186.149                 509.587               
4000    186.683                 507.455               
4100    187.209                 505.329               
4200    187.725                 503.208               
4300    188.232                 501.091               
4400    188.731                 498.974               
4500    189.222                 496.858               
4600    189.705                 494.740               
4700    190.180                 492.618               
4800    190.648                 490.492               
4900    191.109                 488.359               
5000    191.563                 486.220               
5100    192.011                 484.071               
5200    192.452                 481.913               
5300    192.886                 479.744               
5400    193.314                 477.563               
5500    193.736                 475.369               
5600    194.152                 473.162               
5700    194.563                 470.941               
5800    194.968                 468.705               
5900    195.367                 466.453               
6000    195.761                 464.185               
