T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  87.864                  -1401.640             
300     87.866                  -1401.618             
400     91.270                  -1400.178             
500     97.927                  -1398.404             
600     105.606                 -1396.433             
700     113.489                 -1394.357             
800     121.244                 -1392.218             
900     128.736                 -1390.070             
1000    135.915                 -1387.946             
1100    142.769                 -1385.882             
1200    149.304                 -1387.635             
1300    155.532                 -1385.253             
1400    161.471                 -1382.915             
1500    167.139                 -1380.632             
