T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     250.632                 263.812               
200     224.999                 263.971               
250     222.611                 263.823               
298.15  222.087                 263.592               
300     222.088                 263.582               
350     222.476                 263.282               
400     223.340                 260.731               
450     224.464                 259.703               
500     225.728                 258.615               
600     228.435                 256.907               
700     231.183                 255.482               
800     233.866                 254.219               
900     236.444                 199.924               
1000    238.904                 200.036               
1100    241.245                 200.133               
1200    243.471                 200.214               
1300    245.589                 200.277               
1400    247.606                 200.322               
1500    249.530                 200.348               
1600    251.367                 200.356               
1700    253.125                 200.347               
1800    254.810                 200.322               
1900    256.426                 200.282               
2000    257.979                 200.228               
2100    259.473                 200.162               
2200    260.913                 200.085               
2300    262.302                 199.997               
2400    263.643                 199.900               
2500    264.940                 199.795               
2600    266.195                 199.683               
2700    267.411                 199.564               
2800    268.590                 199.439               
2900    269.735                 199.309               
3000    270.847                 199.174               
3100    271.928                 199.035               
3200    272.979                 198.892               
3300    274.003                 198.746               
3400    275.001                 198.596               
3500    275.974                 198.442               
3600    276.922                 198.286               
3700    277.849                 198.126               
3800    278.753                 197.963               
3900    279.637                 197.796               
4000    280.502                 197.626               
4100    281.347                 197.452               
4200    282.175                 197.275               
4300    282.985                 197.093               
4400    283.779                 196.907               
4500    284.557                 196.717               
4600    285.320                 196.523               
4700    286.068                 196.323               
4800    286.802                 196.119               
4900    287.522                 195.909               
5000    288.229                 195.694               
5100    288.924                 195.474               
5200    289.607                 195.247               
5300    290.277                 195.015               
5400    290.937                 194.776               
5500    291.585                 194.532               
5600    292.223                 194.281               
5700    292.851                 194.023               
5800    293.469                 193.759               
5900    294.077                 193.488               
6000    294.676                 193.211               
