T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     105.148                 -87.693               
200     74.128                  -88.357               
298.15  70.270                  -90.789               
300     70.271                  -90.786               
400     72.055                  -90.406               
500     75.556                  -89.659               
600     79.617                  -88.660               
700     83.809                  -146.248              
800     87.956                  -144.314              
900     91.982                  -142.285              
1000    95.855                  -140.190              
