T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     235.330                 -17.947               
200     208.586                 -18.957               
298.15  205.757                 -20.502               
300     205.758                 -20.534               
400     207.115                 -24.549               
500     209.726                 -27.762               
600     212.713                 -30.470               
700     215.777                 -32.771               
800     218.804                 -34.771               
900     221.750                 -89.665               
1000    224.599                 -90.024               
1100    227.346                 -90.284               
1200    229.993                 -90.465               
1300    232.544                 -90.584               
1400    235.003                 -90.656               
1500    237.375                 -90.693               
1600    239.666                 -90.705               
1700    241.879                 -90.699               
1800    244.019                 -90.681               
1900    246.091                 -90.656               
2000    248.098                 -90.627               
2100    250.044                 -90.597               
2200    251.932                 -90.566               
2300    253.766                 -90.538               
2400    255.549                 -90.512               
2500    257.282                 -90.490               
2600    258.970                 -90.472               
2700    260.613                 -90.458               
2800    262.214                 -90.450               
2900    263.776                 -90.447               
3000    265.300                 -90.450               
3100    266.788                 -90.459               
3200    268.241                 -90.473               
3300    269.662                 -90.495               
3400    271.051                 -90.524               
3500    272.409                 -90.560               
3600    273.739                 -90.604               
3700    275.042                 -90.656               
3800    276.317                 -90.717               
3900    277.568                 -90.788               
4000    278.794                 -90.868               
4100    279.996                 -90.958               
4200    281.176                 -91.058               
4300    282.334                 -91.169               
4400    283.471                 -91.290               
4500    284.588                 -91.423               
4600    285.685                 -91.568               
4700    286.763                 -91.725               
4800    287.824                 -91.893               
4900    288.866                 -92.073               
5000    289.892                 -92.265               
5100    290.901                 -92.468               
5200    291.895                 -92.682               
5300    292.873                 -92.907               
5400    293.836                 -93.143               
5500    294.785                 -93.389               
5600    295.719                 -93.644               
5700    296.640                 -93.908               
5800    297.548                 -94.180               
5900    298.443                 -94.459               
6000    299.325                 -94.745               
