T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     268.756                 72.640                
200     241.275                 71.855                
250     238.616                 71.496                
298.15  238.027                 71.128                
300     238.028                 71.113                
350     238.468                 68.295                
400     239.451                 67.792                
450     240.727                 67.315                
500     242.160                 66.857                
600     245.215                 65.976                
700     248.295                 65.115                
800     251.280                 64.252                
900     254.130                 63.365                
1000    256.833                 62.433                
1100    259.393                 -17.515               
1200    261.816                 -17.530               
1300    264.114                 -17.552               
1400    266.295                 -17.577               
1500    268.370                 -17.607               
1600    270.347                 -17.640               
1700    272.234                 -17.676               
1800    274.039                 -17.717               
1900    275.768                 -17.764               
2000    277.428                 -17.818               
2100    279.023                 -17.880               
2200    280.558                 -17.953               
2300    282.038                 -18.038               
2400    283.466                 -18.139               
2500    284.846                 -18.256               
2600    286.181                 -18.394               
2700    287.474                 -18.555               
2800    288.727                 -18.741               
2900    289.944                 -18.955               
3000    291.125                 -19.201               
3100    292.274                 -19.481               
3200    293.391                 -19.800               
3300    294.479                 -20.151               
3400    295.539                 -20.552               
3500    296.573                 -20.999               
3600    297.581                 -21.500               
3700    298.566                 -22.057               
3800    299.528                 -22.674               
3900    300.468                 -23.356               
4000    301.388                 -24.101               
4100    302.288                 -24.919               
4200    303.169                 -25.819               
4300    304.032                 -26.802               
4400    304.877                 -27.595               
4500    305.706                 -28.688               
4600    306.519                 -29.865               
4700    307.317                 -31.109               
4800    308.101                 -32.331               
4900    308.870                 -33.746               
5000    309.625                 -35.251               
5100    310.368                 -36.847               
5200    311.097                 -38.535               
5300    311.815                 -40.316               
5400    312.521                 -42.191               
5500    313.215                 -44.158               
5600    313.899                 -46.217               
5700    314.572                 -48.024               
5800    315.234                 -50.222               
5900    315.887                 -52.505               
6000    316.530                 -54.871               
