T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  222.311                 1089.277              
300     222.312                 1089.308              
350     222.565                 1090.150              
400     223.127                 1090.972              
450     223.854                 1091.775              
500     224.667                 1092.564              
600     226.391                 1094.101              
700     228.119                 1095.584              
800     229.788                 1097.017              
900     231.376                 1098.398              
1000    232.877                 1099.721              
1100    234.295                 1100.973              
1200    235.634                 1102.135              
1300    236.901                 1103.164              
1400    238.100                 1090.906              
1500    239.239                 1091.778              
1600    240.323                 1092.651              
1700    241.355                 1093.524              
1800    242.341                 1094.397              
1900    243.283                 1095.269              
2000    244.186                 1096.142              
2100    245.053                 1097.015              
2200    245.886                 1097.888              
2300    246.687                 1098.761              
2400    247.460                 1099.633              
2500    248.205                 1100.506              
2600    248.925                 1101.379              
2700    249.621                 1102.252              
2800    250.295                 1103.124              
2900    250.948                 803.793               
3000    251.581                 805.461               
3100    252.196                 807.078               
3200    252.794                 808.645               
3300    253.375                 810.160               
3400    253.940                 811.625               
3500    254.490                 813.039               
3600    255.027                 814.404               
3700    255.550                 815.720               
3800    256.060                 816.990               
3900    256.558                 818.216               
4000    257.045                 819.399               
4100    257.520                 820.542               
4200    257.985                 821.647               
4300    258.440                 822.716               
4400    258.885                 823.753               
4500    259.321                 824.758               
4600    259.748                 825.735               
4700    260.166                 826.687               
4800    260.576                 827.614               
4900    260.979                 828.520               
5000    261.373                 829.406               
5100    261.761                 830.274               
5200    262.141                 831.126               
5300    262.514                 831.963               
5400    262.881                 832.787               
5500    263.242                 833.598               
5600    263.596                 834.397               
5700    263.945                 835.186               
5800    264.288                 835.965               
5900    264.625                 836.734               
6000    264.957                 837.493               
