T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     268.867                 197.555               
200     241.075                 198.247               
298.15  237.833                 198.322               
300     237.833                 198.319               
400     239.246                 198.078               
500     241.933                 197.679               
600     244.960                 197.184               
700     248.009                 196.618               
800     250.963                 195.993               
900     253.782                 195.316               
1000    256.454                 194.592               
1100    258.983                 193.824               
1200    261.376                 193.014               
1300    263.643                 192.164               
1400    265.794                 191.273               
1500    267.838                 190.341               
1600    269.786                 189.369               
1700    271.643                 138.177               
1800    273.419                 137.352               
1900    275.119                 136.526               
2000    276.749                 135.700               
2100    278.315                 134.872               
2200    279.821                 134.043               
2300    281.272                 133.212               
2400    282.671                 132.378               
2500    284.022                 131.540               
2600    285.328                 130.697               
2700    286.593                 129.851               
2800    287.817                 128.999               
2900    289.005                 128.141               
3000    290.158                 127.279               
3100    291.278                 126.412               
3200    292.367                 125.540               
3300    293.427                 124.664               
3400    294.458                 123.785               
3500    295.464                 122.904               
3600    296.444                 -262.130              
3700    297.401                 -262.599              
3800    298.335                 -263.067              
3900    299.247                 -263.533              
4000    300.139                 -263.996              
4100    301.011                 -264.453              
4200    301.865                 -264.903              
4300    302.700                 -265.344              
4400    303.518                 -265.773              
4500    304.320                 -266.190              
4600    305.106                 -266.592              
4700    305.877                 -266.978              
4800    306.634                 -267.346              
4900    307.377                 -267.695              
5000    308.106                 -268.024              
5100    308.822                 -268.331              
5200    309.526                 -268.616              
5300    310.218                 -268.877              
5400    310.898                 -269.114              
5500    311.567                 -269.325              
5600    312.226                 -269.511              
5700    312.874                 -269.670              
5800    313.512                 -269.804              
5900    314.141                 -269.910              
6000    314.760                 -269.988              
