T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     188.573                 82.260                
200     171.994                 81.688                
250     170.435                 81.327                
298.15  170.093                 80.900                
300     170.094                 80.881                
350     170.347                 78.122                
400     170.909                 77.568                
450     171.636                 77.029                
500     172.448                 76.503                
600     174.172                 75.480                
700     175.901                 74.484                
800     177.570                 73.497                
900     179.157                 72.502                
1000    180.659                 0.                    
1100    182.077                 0.                    
1200    183.416                 0.                    
1300    184.682                 0.                    
1400    185.882                 0.                    
1500    187.021                 0.                    
1600    188.105                 0.                    
1700    189.137                 0.                    
1800    190.123                 0.                    
1900    191.067                 0.                    
2000    191.971                 0.                    
2100    192.839                 0.                    
2200    193.674                 0.                    
2300    194.478                 0.                    
2400    195.254                 0.                    
2500    196.004                 0.                    
2600    196.729                 0.                    
2700    197.433                 0.                    
2800    198.115                 0.                    
2900    198.778                 0.                    
3000    199.424                 0.                    
3100    200.053                 0.                    
3200    200.667                 0.                    
3300    201.266                 0.                    
3400    201.852                 0.                    
3500    202.427                 0.                    
3600    202.989                 0.                    
3700    203.542                 0.                    
3800    204.085                 0.                    
3900    204.620                 0.                    
4000    205.146                 0.                    
4100    205.665                 0.                    
4200    206.177                 0.                    
4300    206.683                 0.                    
4400    207.177                 0.                    
4500    207.668                 0.                    
4600    208.156                 0.                    
4700    208.640                 0.                    
4800    209.120                 0.                    
4900    209.596                 0.                    
5000    210.063                 0.                    
5100    210.532                 0.                    
5200    210.998                 0.                    
5300    211.461                 0.                    
5400    211.922                 0.                    
5500    212.381                 0.                    
5600    212.828                 0.                    
5700    213.281                 0.                    
5800    213.733                 0.                    
5900    214.182                 0.                    
6000    214.630                 0.                    
