T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     349.954                 -593.178              
200     255.191                 -594.203              
298.15  243.622                 -617.977              
300     243.624                 -618.060              
400     248.860                 676.266               
500     258.761                 -673.012              
600     269.852                 -669.899              
700     280.974                 -666.885              
800     291.712                 -663.937              
900     301.927                 -661.078              
1000    311.589                 -658.370              
1100    320.712                 -655.873              
1200    329.329                 -657.574              
1300    337.480                 -654.777              
1400    345.202                 -652.077              
1500    352.531                 -649.487              
