T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     273.829                 -354.653              
200     246.449                 -355.543              
250     243.800                 -355.977              
298.15  243.213                 -356.477              
300     243.214                 -356.499              
350     243.652                 -359.184              
400     244.631                 -359.761              
450     245.902                 -360.328              
500     247.329                 -360.892              
600     250.369                 -362.020              
700     253.432                 -363.155              
800     256.400                 -364.301              
900     259.232                 -365.457              
1000    261.917                 -433.753              
1100    264.459                 -433.906              
1200    266.864                 -434.065              
1300    269.143                 -434.228              
1400    271.305                 -434.396              
1500    273.361                 -434.569              
1600    275.319                 -434.747              
1700    277.188                 -434.933              
1800    278.974                 -435.128              
1900    280.684                 -435.334              
2000    282.325                 -435.554              
2100    283.901                 -435.789              
2200    285.417                 -436.044              
2300    286.878                 -436.321              
2400    288.287                 -436.625              
2500    289.648                 -436.958              
2600    290.964                 -437.327              
2700    292.238                 -437.734              
2800    293.473                 -438.185              
2900    294.670                 -438.685              
3000    295.832                 -439.239              
3100    296.962                 -439.852              
3200    298.060                 -440.532              
3300    299.129                 -441.242              
3400    300.170                 -442.052              
3500    301.184                 -442.941              
3600    302.174                 -443.913              
3700    303.139                 -444.960              
3800    304.082                 -446.096              
3900    305.003                 -447.312              
4000    305.904                 -448.644              
4100    306.785                 -450.075              
4200    307.646                 -451.608              
4300    308.490                 -453.246              
4400    309.317                 -454.695              
4500    310.127                 -455.932              
4600    310.921                 -457.709              
4700    311.700                 -459.567              
4800    312.464                 -461.503              
4900    313.214                 -463.515              
5000    313.950                 -465.598              
5100    314.673                 -467.748              
5200    315.384                 -469.428              
5300    316.082                 -471.629              
5400    316.769                 -473.600              
5500    317.445                 -475.702              
5600    318.109                 -477.979              
5700    318.763                 -480.283              
5800    319.406                 -482.610              
5900    320.040                 -484.953              
6000    320.664                 -487.308              
