T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     360.164                 -164.348              
200     314.116                 -165.703              
250     309.669                 -166.758              
298.15  308.685                 -179.075              
300     308.686                 -179.151              
350     309.419                 -210.070              
400     311.055                 -210.185              
450     313.177                 -210.326              
500     315.556                 -210.490              
600     320.619                 -210.873              
700     325.712                 -211.317              
800     330.641                 -211.798              
900     335.338                 -212.346              
1000    339.788                 -213.026              
1100    343.994                 -213.898              
1200    347.973                 -218.946              
1300    351.740                 -219.471              
1400    355.313                 -220.063              
1500    358.710                 -220.730              
1600    361.946                 -221.482              
1700    365.034                 -222.330              
1800    367.988                 -223.287              
1900    370.819                 -224.365              
2000    373.537                 -240.264              
2100    376.151                 -242.373              
2200    378.669                 -244.462              
2300    381.097                 -246.533              
2400    383.444                 -248.588              
2500    385.713                 -250.630              
2600    387.911                 -252.659              
2700    390.042                 -254.677              
2800    392.110                 -256.686              
2900    394.119                 -258.685              
3000    396.073                 -260.675              
3100    397.974                 -262.655              
3200    399.826                 -264.625              
3300    401.630                 -266.583              
3400    403.390                 -268.530              
3500    405.108                 -270.462              
3600    406.785                 -272.378              
3700    408.424                 -683.375              
3800    410.027                 -684.021              
3900    411.595                 -684.701              
4000    413.129                 -685.412              
4100    414.632                 -686.152              
4200    416.103                 -686.917              
4300    417.546                 -687.705              
4400    418.960                 -688.512              
4500    420.348                 -689.335              
4600    421.709                 -690.172              
4700    423.046                 -691.020              
4800    424.358                 -691.876              
4900    425.647                 -692.739              
5000    426.914                 -693.605              
5100    428.160                 -694.473              
5200    429.384                 -695.340              
5300    430.588                 -696.205              
5400    431.773                 -697.067              
5500    432.940                 -697.924              
5600    434.088                 -698.774              
5700    435.218                 -699.616              
5800    436.331                 -700.449              
5900    437.428                 -701.273              
6000    438.508                 -702.086              
