T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  259.722                 276.144               
300     259.723                 276.174               
350     260.369                 276.996               
400     261.825                 277.820               
450     263.731                 278.645               
500     265.887                 279.466               
600     270.525                 281.082               
700     275.243                 282.629               
800     279.850                 284.070               
900     284.272                 285.366               
1000    288.484                 275.898               
1100    292.486                 277.175               
1200    296.285                 278.453               
1300    299.893                 279.730               
1400    303.325                 281.005               
1500    306.592                 282.275               
1600    309.708                 283.540               
1700    312.685                 284.799               
1800    315.534                 286.052               
1900    318.264                 287.300               
2000    320.883                 288.542               
2100    323.401                 289.778               
2200    325.825                 291.011               
2300    328.160                 292.240               
2400    330.414                 293.467               
2500    332.590                 294.692               
2600    334.695                 295.917               
2700    336.732                 297.142               
2800    338.706                 4.468                 
2900    340.621                 6.793                 
3000    342.479                 9.121                 
3100    344.284                 11.454                
3200    346.040                 13.793                
3300    347.748                 16.138                
3400    349.410                 18.491                
3500    351.030                 20.852                
3600    352.610                 23.223                
3700    354.151                 25.605                
3800    355.655                 27.999                
3900    357.124                 30.406                
4000    358.559                 32.826                
4100    359.962                 35.260                
4200    361.335                 37.709                
4300    362.678                 40.173                
4400    363.993                 42.654                
4500    365.282                 45.153                
4600    366.544                 47.667                
4700    367.781                 50.197                
4800    368.995                 52.744                
4900    370.185                 55.308                
5000    371.353                 57.887                
5100    372.500                 60.482                
5200    373.626                 63.092                
5300    374.733                 65.716                
5400    375.820                 68.354                
5500    376.888                 71.004                
5600    377.939                 73.666                
5700    378.972                 76.338                
5800    379.989                 79.022                
5900    380.989                 81.711                
6000    381.973                 84.429                
