T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     693.437                 -2694.112             
200     549.884                 -2697.527             
250     534.963                 -2697.989             
298.15  531.554                 -2697.843             
300     531.558                 -2697.828             
350     534.202                 -2697.211             
400     540.226                 -2696.277             
450     548.196                 -2695.125             
500     557.287                 -2693.820             
600     577.032                 -2690.923             
700     597.322                 -2687.818             
800     617.279                 -2684.624             
900     636.539                 -2681.414             
1000    654.969                 -2678.236             
1100    672.538                 -2675.131             
1200    689.265                 -2672.133             
1300    705.191                 -2669.271             
1400    720.366                 -2666.570             
1500    734.842                 -2664.052             
1600    748.669                 -2661.735             
1700    761.897                 -2659.631             
1800    774.568                 -2657.753             
1900    786.724                 -2656.110             
2000    798.401                 -2654.709             
2100    809.634                 -2653.555             
2200    820.453                 -2652.651             
2300    830.887                 -2652.001             
2400    840.960                 -2651.608             
2500    850.696                 -2651.478             
2600    860.115                 -2651.638             
2700    869.238                 -2652.152             
2800    878.081                 -2653.129             
2900    886.661                 -2726.487             
3000    894.992                 -2724.766             
3100    903.090                 -2722.904             
3200    910.965                 -2720.893             
3300    918.629                 -2718.724             
3400    926.094                 -2716.393             
3500    933.369                 -2713.895             
3600    940.464                 -2711.226             
3700    947.387                 -2708.383             
3800    954.146                 -2705.367             
3900    960.749                 -2702.176             
4000    967.203                 -2698.811             
4100    973.514                 -2695.273             
4200    979.688                 -2691.564             
4300    985.731                 -2687.687             
4400    991.649                 -2683.643             
4500    997.446                 -2679.437             
4600    1003.128                -2675.071             
4700    1008.698                -2670.549             
4800    1014.161                -2665.874             
4900    1019.522                -2661.051             
5000    1024.783                -3838.853             
5100    1029.948                -3837.103             
5200    1035.022                -3835.509             
5300    1040.006                -3834.068             
5400    1044.905                -3832.786             
5500    1049.720                -3831.657             
5600    1054.455                -3830.683             
5700    1059.112                -3829.859             
5800    1063.695                -3829.186             
5900    1068.204                -3828.658             
6000    1072.643                -3828.279             
