T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     171.780                 471.448               
200     155.201                 472.071               
250     153.642                 472.383               
298.15  153.300                 472.683               
300     153.300                 472.694               
350     153.554                 473.005               
400     154.116                 473.314               
450     154.843                 473.621               
500     155.655                 473.923               
600     157.379                 474.510               
700     159.108                 475.067               
800     160.777                 475.591               
900     162.364                 476.081               
1000    163.866                 476.540               
1100    165.284                 476.970               
1200    166.623                 477.374               
1300    167.889                 477.756               
1400    169.089                 478.118               
1500    170.228                 478.462               
1600    171.311                 478.791               
1700    172.344                 479.107               
1800    173.329                 479.411               
1900    174.272                 479.705               
2000    175.175                 479.990               
2100    176.042                 480.266               
2200    176.874                 480.536               
2300    177.676                 480.799               
2400    178.448                 481.057               
2500    179.194                 481.311               
2600    179.914                 481.561               
2700    180.610                 481.809               
2800    181.285                 482.054               
2900    181.938                 482.299               
3000    182.572                 482.543               
3100    183.188                 482.789               
3200    183.786                 483.036               
3300    184.368                 483.286               
3400    184.935                 483.540               
3500    185.487                 483.799               
3600    186.025                 484.064               
3700    186.550                 484.335               
3800    187.063                 484.614               
3900    187.564                 484.903               
4000    188.054                 485.201               
4100    188.534                 485.510               
4200    189.003                 485.830               
4300    189.463                 486.164               
4400    189.913                 486.510               
4500    190.355                 486.871               
4600    190.788                 487.247               
4700    191.214                 487.638               
4800    191.632                 488.046               
4900    192.043                 488.471               
5000    192.447                 488.912               
5100    192.844                 489.372               
5200    193.235                 489.849               
5300    193.619                 490.345               
5400    193.998                 490.860               
5500    194.371                 491.394               
5600    194.739                 491.947               
5700    195.102                 492.519               
5800    195.460                 493.110               
5900    195.813                 493.720               
6000    196.161                 494.349               
