T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     238.170                 -1548.502             
200     141.649                 -1550.281             
298.15  130.549                 -1550.590             
300     130.552                 -1550.577             
400     135.954                 -1548.962             
500     146.747                 -1546.243             
600     159.348                 -1543.068             
700     172.367                 -1539.671             
800     185.232                 -1536.152             
900     197.705                 -1532.562             
1000    209.694                 1528.939              
1100    221.176                 -1525.292             
1200    232.159                 -1521.624             
1300    242.669                 -1517.934             
1400    252.736                 -1514.230             
1500    262.391                 -1510.509             
