T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     71.088                  -431.184              
200     42.859                  -432.005              
298.15  39.011                  -431.789              
300     39.012                  -431.778              
400     40.863                  -431.032              
500     44.466                  -430.157              
600     48.599                  -429.199              
700     52.831                  -428.158              
800     56.995                  -427.037              
900     61.029                  -425.846              
1000    64.910                  -424.586              
1100    68.635                  -423.259              
1200    72.211                  -421.879              
1300    75.645                  -420.450              
1400    78.947                  -418.983              
1500    82.127                  -417.478              
1600    85.195                  -415.936              
1700    88.158                  -414.366              
1800    91.025                  -412.774              
1900    93.804                  -411.171              
2000    96.500                  -409.565              
2100    99.121                  407.967               
2200    101.670                 -429.269              
2300    104.154                 -427.853              
2400    106.576                 -426.302              
2500    108.940                 -424.615              
2600    111.250                 -422.792              
