T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  68.425                  -781.153              
300     68.426                  -781.145              
400     71.216                  -780.370              
500     76.748                  -779.034              
600     83.207                  -777.382              
700     89.897                  -775.557              
800     96.522                  -773.653              
900     102.953                 -771.705              
1000    109.138                 -769.720              
1100    115.064                 -767.698              
1200    120.733                 -765.637              
1300    126.158                 -763.526              
1400    131.353                 -761.353              
1500    136.336                 -759.130              
1600    141.122                 -756.864              
1700    145.724                 -754.552              
1800    150.157                 -752.196              
1900    154.432                 -749.794              
2000    158.562                 -747.347              
2100    162.556                 -744.854              
2200    166.424                 -742.316              
2300    170.175                 -739.732              
2400    173.816                 -737.103              
2500    177.355                 -734.428              
2600    180.798                 -731.704              
2700    184.151                 -728.957              
2800    187.420                 -726.221              
2900    190.608                 -723.535              
3000    193.722                 -720.925              
