T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     173.312                 -315.663              
200     116.256                 -314.374              
298.15  109.266                 -312.545              
300     109.267                 -312.508              
400     112.391                 -310.520              
500     118.382                 -308.570              
600     125.170                 -306.698              
700     132.042                 -304.875              
800     138.735                 -303.536              
900     145.149                 -301.883              
1000    151.255                 -300.401              
1100    157.054                 299.134               
1200    162.560                 -298.121              
1300    167.793                 -297.514              
1400    172.772                 -297.441              
1500    177.518                 -296.317              
