T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     235.342                 -427.667              
200     161.419                 -429.837              
298.15  151.042                 -430.115              
300     151.045                 -430.104              
400     155.809                 -430.602              
500     165.568                 -426.958              
600     178.309                 -408.365              
700     193.849                 -402.719              
800     208.622                 -396.375              
900     222.649                 -389.427              
1000    235.979                 -381.961              
1100    248.666                 -453.021              
1200    260.764                 -443.702              
1300    272.324                 -433.965              
1400    283.392                 -423.832              
1500    294.012                 -413.329              
