T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     47.673                  -130.995              
200     29.173                  -131.786              
298.15  26.712                  -132.214              
300     26.712                  -132.219              
400     27.898                  -132.365              
500     30.247                  -132.318              
600     32.984                  -132.138              
700     35.818                  -131.860              
800     38.630                  -131.508              
900     41.370                  -131.104              
1000    44.020                  -130.653              
1100    46.573                  -130.165              
1200    49.032                  -129.652              
1300    51.400                  -129.119              
1400    53.683                  -128.577              
1500    55.887                  -128.026              
1600    58.017                  -127.465              
1700    60.080                  -126.904              
1800    62.079                  -126.344              
1900    64.020                  -125.814              
2000    65.906                  -125.322              
2100    67.741                  -124.880              
2200    69.528                  -147.378              
2300    71.270                  -147.199              
2400    72.971                  -146.923              
2500    74.631                  -146.560              
2600    76.255                  -146.113              
2700    77.843                  -145.576              
2800    79.398                  -144.947              
2900    80.921                  -144.227              
3000    82.414                  -143.419              
3100    83.880                  -142.527              
3200    85.318                  -141.551              
3300    86.731                  -140.488              
3400    88.119                  -139.339              
3500    89.484                  -138.103              
