T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     396.049                 -1512.271             
200     326.946                 -1515.108             
250     319.734                 -1516.258             
298.15  318.087                 -1517.202             
300     318.089                 -1517.236             
350     319.364                 -1518.113             
400     322.264                 -1519.015             
450     326.095                 -1520.032             
500     330.457                 -1530.203             
600     339.914                 -1532.223             
700     349.610                 -1533.883             
800     359.130                 -1535.343             
900     368.304                 -1536.716             
1000    377.073                 -1538.028             
1100    385.423                 -1539.296             
1200    393.367                 -1540.531             
1300    400.925                 -1541.746             
1400    408.122                 -1542.940             
1500    414.985                 -1544.111             
1600    421.537                 -1545.262             
1700    427.801                 -1982.103             
1800    433.801                 -1980.958             
1900    439.554                 -1979.823             
2000    445.080                 -1978.696             
2100    450.394                 -1977.576             
2200    455.510                 -1976.463             
2300    460.444                 -1975.356             
2400    465.206                 -1974.253             
2500    469.807                 -1973.154             
2600    474.259                 -1972.059             
2700    478.569                 -1970.968             
2800    482.747                 -1969.882             
2900    486.800                 -1968.801             
3000    490.735                 -1967.728             
3100    494.559                 -1966.665             
3200    498.277                 -1965.613             
3300    501.896                 -1964.575             
3400    505.420                 -1963.555             
3500    508.854                 -1962.556             
3600    512.203                 -1961.582             
3700    515.471                 -1960.635             
3800    518.661                 -1959.721             
3900    521.777                 -1958.844             
4000    524.822                 -1958.008             
4100    527.800                 -1957.218             
4200    530.713                 -1956.480             
4300    533.564                 -1955.798             
4400    536.355                 -1955.115             
4500    539.090                 -1954.533             
4600    541.770                 -1954.026             
4700    544.398                 -1953.593             
4800    546.974                 -1953.238             
4900    549.503                 -1952.969             
5000    551.984                 -1952.790             
5100    554.420                 -1952.690             
5200    556.812                 -1952.706             
5300    559.163                 -1952.830             
5400    561.472                 -1953.067             
5500    563.743                 -1953.424             
5600    565.976                 -1953.907             
5700    568.171                 -1954.521             
5800    570.332                 -1955.273             
5900    572.458                 -1956.167             
6000    574.550                 -1957.210             
