T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     426.907                 -2361.671             
200     352.202                 -2363.963             
250     344.283                 -2364.676             
298.15  342.454                 -2365.215             
300     342.456                 -2365.234             
350     343.902                 -2365.667             
400     347.242                 -2366.005             
450     351.726                 -2366.260             
500     356.917                 -2366.431             
600     368.427                 -2366.545             
700     380.546                 -2366.409             
800     392.716                 -2366.095             
900     404.671                 -2365.665             
1000    416.282                 -2365.170             
1100    427.492                 -2364.647             
1200    438.283                 -2364.128             
1300    448.655                 -2363.636             
1400    458.619                 -2363.189             
1500    468.193                 -2362.803             
1600    477.397                 -2362.490             
1700    486.252                 -2362.258             
1800    494.778                 -2362.115             
1900    502.995                 -2362.064             
2000    510.921                 -2362.107             
2100    518.574                 -2362.246             
2200    525.971                 -2362.479             
2300    533.126                 -2362.805             
2400    540.054                 -2513.999             
2500    546.768                 -2514.735             
2600    553.279                 -2515.458             
2700    559.600                 -2516.163             
2800    565.740                 -2516.848             
2900    571.709                 -2517.510             
3000    577.517                 -2518.146             
3100    583.170                 -2518.753             
3200    588.677                 -2519.330             
3300    594.045                 -2519.874             
3400    599.281                 -2520.383             
3500    604.391                 -2520.857             
3600    609.380                 -2521.293             
3700    614.255                 -2521.690             
3800    619.019                 -2522.050             
3900    623.678                 -2522.370             
4000    628.237                 -2522.652             
4100    632.699                 -2522.895             
4200    637.069                 -3962.649             
4300    641.350                 -3959.555             
4400    645.545                 -3956.430             
4500    649.659                 -3953.276             
4600    653.693                 -3950.095             
4700    657.652                 -3946.890             
4800    661.537                 -3943.662             
4900    665.351                 -3940.414             
5000    669.098                 -3937.150             
5100    672.778                 -3933.872             
5200    676.396                 -3930.583             
5300    679.951                 -3927.286             
5400    683.448                 -3923.986             
5500    686.887                 -3920.684             
5600    690.270                 -3917.386             
5700    693.600                 -3914.094             
5800    696.877                 -3910.813             
5900    700.104                 -3907.545             
6000    703.282                 -3904.296             
