T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     264.724                 159.125               
200     235.771                 159.222               
250     232.896                 159.307               
298.15  232.248                 159.410               
300     232.249                 159.415               
350     232.744                 159.533               
400     233.869                 159.654               
450     235.355                 159.768               
500     237.049                 159.874               
600     240.740                 160.054               
700     244.559                 160.196               
800     248.347                 160.305               
900     252.036                 160.387               
1000    255.596                 160.445               
1100    259.017                 160.480               
1200    262.298                 160.495               
1300    265.444                 160.489               
1400    268.459                 160.463               
1500    271.352                 160.418               
1600    274.130                 160.353               
1700    276.799                 160.269               
1800    279.367                 160.165               
1900    281.840                 160.040               
2000    284.224                 159.895               
2100    286.525                 159.730               
2200    288.748                 159.544               
2300    290.897                 159.337               
2400    292.978                 159.109               
2500    294.994                 158.860               
2600    296.949                 158.591               
2700    298.846                 158.301               
2800    300.689                 157.992               
2900    302.480                 157.661               
3000    304.222                 157.312               
3100    305.918                 156.942               
3200    307.570                 156.554               
3300    309.181                 156.147               
3400    310.751                 155.721               
3500    312.284                 155.278               
3600    313.780                 154.817               
3700    315.242                 154.338               
3800    316.671                 153.843               
3900    318.068                 153.332               
4000    319.436                 152.804               
4100    320.774                 152.261               
4200    322.084                 151.702               
4300    323.368                 151.128               
4400    324.627                 150.539               
4500    325.861                 149.936               
4600    327.071                 149.317               
4700    328.258                 148.685               
4800    329.424                 148.038               
4900    330.568                 147.376               
5000    331.692                 146.700               
5100    332.797                 146.010               
5200    333.882                 145.305               
5300    334.950                 144.585               
5400    335.999                 143.851               
5500    337.031                 143.101               
5600    338.047                 142.337               
5700    339.047                 141.556               
5800    340.032                 140.759               
5900    341.001                 139.946               
6000    341.956                 139.116               
