T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  217.568                 -512.958              
300     217.571                 -512.872              
400     223.823                 -507.845              
500     236.011                 -501.966              
600     250.129                 495.140               
700     264.746                 -487.476              
800     279.260                 -479.177              
900     293.399                 -470.422              
1000    307.043                 -461.356              
1100    320.145                 -452.069              
1200    332.699                 -442.606              
1300    344.720                 -433.042              
1400    356.230                 -423.429              
1500    367.254                 -413.806              
