T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  123.472                 -3.327                
300     123.474                 -3.282                
400     127.166                 -1.100                
500     134.139                 0.703                 
600     141.947                 2.206                 
700     149.776                 3.428                 
800     157.334                 4.357                 
900     164.524                 4.971                 
1000    171.324                 -11.938               
1100    177.745                 -12.041               
1200    183.810                 -12.188               
1300    189.546                 -12.376               
1400    194.980                 267.425               
1500    200.138                 -264.992              
1600    205.045                 -262.602              
1700    209.720                 -310.430              
1800    214.184                 -307.893              
1900    218.453                 -305.356              
2000    222.543                 -302.819              
2100    226.468                 -300.282              
2200    230.240                 -297.747              
2300    233.870                 -295.212              
2400    237.368                 -292.679              
2500    240.743                 -290.148              
2600    244.003                 -287.621              
2700    247.156                 -285.098              
2800    250.209                 -282.582              
2900    253.167                 -280.074              
3000    256.035                 -277.576              
3100    258.820                 -275.091              
3200    261.526                 -272.623              
3300    264.157                 -270.173              
3400    266.718                 -267.745              
3500    269.211                 -265.344              
3600    271.640                 -647.124              
3700    274.008                 -644.373              
3800    276.319                 -641.662              
3900    278.575                 -638.996              
4000    280.779                 -636.378              
