T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     283.695                 212.851               
200     246.697                 213.223               
250     242.869                 213.513               
298.15  241.996                 213.802               
300     241.997                 213.813               
350     242.672                 214.094               
400     244.210                 214.337               
450     246.244                 214.527               
500     248.564                 214.660               
600     253.608                 214.771               
700     258.807                 214.720               
800     263.943                 214.562               
900     268.926                 214.337               
1000    273.722                 214.072               
1100    278.322                 213.782               
1200    282.728                 213.476               
1300    286.948                 213.157               
1400    290.994                 212.828               
1500    294.874                 212.487               
1600    298.601                 212.134               
1700    302.185                 211.767               
1800    305.634                 211.386               
1900    308.958                 210.987               
2000    312.165                 210.570               
2100    315.263                 210.133               
2200    318.258                 209.673               
2300    321.157                 209.191               
2400    323.965                 208.683               
2500    326.688                 208.148               
2600    329.330                 207.586               
2700    331.897                 206.995               
2800    334.392                 206.374               
2900    336.818                 205.722               
3000    339.181                 205.039               
3100    341.482                 204.324               
3200    343.725                 203.578               
3300    345.912                 202.800               
3400    348.047                 201.990               
3500    350.132                 201.150               
3600    352.168                 200.279               
3700    354.159                 199.379               
3800    356.106                 198.450               
3900    358.011                 197.493               
4000    359.875                 196.510               
4100    361.701                 195.500               
4200    363.490                 194.467               
4300    365.244                 193.410               
4400    366.963                 192.331               
4500    368.649                 191.230               
4600    370.303                 190.110               
4700    371.927                 188.972               
4800    373.522                 187.815               
4900    375.088                 186.642               
5000    376.627                 185.454               
5100    378.139                 184.251               
5200    379.625                 183.034               
5300    381.087                 181.804               
5400    382.525                 180.562               
5500    383.940                 179.309               
5600    385.332                 178.046               
5700    386.703                 176.772               
5800    388.053                 175.490               
5900    389.382                 174.199               
6000    390.691                 172.900               
