T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     66.580                  -54.103               
200     43.108                  -55.600               
298.15  40.016                  -56.442               
300     40.016                  -56.454               
400     41.530                  -59.553               
500     44.571                  -59.625               
600     48.172                  -59.208               
700     51.955                  -58.402               
800     55.751                  -57.294               
900     59.484                  -55.965               
1000    63.115                  -54.484               
1100    66.626                  -52.906               
1200    70.012                  -148.038              
1300    73.272                  -145.472              
1400    76.410                  -142.859              
1500    79.430                  -140.218              
