T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  50.792                  6.519                 
300     50.793                  6.519                 
350     51.104                  6.519                 
400     51.801                  6.519                 
450     52.711                  6.565                 
500     53.770                  6.778                 
600     56.122                  7.119                 
700     58.552                  0.                    
800     60.937                  0.                    
900     63.228                  0.                    
1000    65.411                  0.                    
1100    67.483                  0.                    
1200    69.448                  115.101               
1300    71.311                  -114.041              
1400    73.081                  -112.982              
1500    74.765                  -111.923              
1600    76.369                  -110.863              
1700    77.899                  -109.804              
1800    79.363                  -108.744              
1900    80.764                  -107.685              
2000    82.107                  -106.626              
