T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  43.070                  1.056                 
300     43.071                  1.056                 
350     43.388                  1.057                 
400     44.098                  1.058                 
450     45.025                  1.061                 
500     46.075                  1.064                 
600     48.349                  1.057                 
700     50.688                  0.951                 
800     53.001                  0.                    
900     55.270                  0.                    
1000    57.493                  0.                    
1100    59.674                  0.                    
1200    61.815                  7.729                 
1300    63.920                  -6.489                
1400    65.994                  -4.943                
1500    68.039                  -3.066                
