T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     397.136                 -946.380              
200     336.418                 -947.319              
250     330.317                 -947.562              
298.15  328.940                 -947.676              
300     328.942                 -947.678              
350     329.997                 -947.696              
400     332.388                 -947.645              
450     335.535                 -947.547              
500     339.111                 -947.420              
600     346.845                 -947.114              
700     354.759                 -946.784              
800     362.520                 -946.459              
900     369.993                 -946.156              
1000    377.132                 -945.889              
1100    383.928                 -945.672              
1200    390.391                 -945.517              
1300    396.539                 -945.434              
1400    402.393                 -945.435              
1500    407.973                 -945.527              
1600    413.301                 -945.718              
1700    418.394                 -946.015              
1800    423.272                 -946.422              
1900    427.949                 -946.944              
2000    432.441                 -947.584              
2100    436.761                 -948.345              
2200    440.921                 -949.228              
2300    444.931                 -950.235              
2400    448.803                 -951.368              
2500    452.545                 -952.629              
2600    456.165                 -954.031              
2700    459.671                 -955.605              
2800    463.070                 -957.406              
2900    466.368                 -995.389              
3000    469.572                 -995.825              
3100    472.686                 -996.181              
3200    475.716                 -996.451              
3300    478.666                 -996.629              
3400    481.540                 -996.711              
3500    484.343                 -996.693              
3600    487.078                 -996.572              
3700    489.748                 -996.344              
3800    492.358                 -996.007              
3900    494.909                 -995.561              
4000    497.404                 -995.003              
4100    499.846                 -994.334              
4200    502.238                 -993.553              
4300    504.581                 -992.662              
4400    506.878                 -991.660              
4500    509.131                 -990.549              
4600    511.342                 -989.330              
4700    513.511                 -988.006              
4800    515.642                 -986.578              
4900    517.735                 -985.048              
5000    519.792                 -1574.805             
5100    521.814                 -1574.760             
5200    523.803                 -1574.769             
5300    525.760                 -1574.830             
5400    527.685                 -1574.948             
5500    529.580                 -1575.121             
5600    531.446                 -1575.352             
5700    533.284                 -1575.639             
5800    535.095                 -1575.985             
5900    536.879                 -1576.387             
6000    538.638                 -1576.849             
