T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     128.307                 -539.289              
200     83.178                  -539.591              
298.15  77.452                  -538.899              
300     77.453                  -538.881              
400     80.113                  -537.682              
500     85.347                  -536.097              
600     91.436                  -534.201              
700     97.739                  -532.083              
800     103.984                 -529.821              
900     110.052                 -527.454              
1000    115.895                 -525.013              
1100    121.498                 -522.539              
1200    126.862                 520.070               
1300    131.995                 -517.673              
1400    136.907                 -528.521              
1500    141.611                 -526.211              
1600    146.121                 -523.891              
1700    150.447                 -521.570              
1800    154.601                 -519.258              
1900    158.595                 -516.959              
2000    162.439                 -514.668              
