T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     342.626                 14.427                
200     298.527                 11.852                
250     293.975                 11.011                
298.15  292.933                 10.460                
300     292.934                 10.443                
350     293.750                 10.109                
400     295.624                 9.967                 
450     298.125                 9.980                 
500     301.005                 10.118                
600     307.344                 10.670                
700     313.965                 11.477                
800     320.573                 12.446                
900     327.030                 13.521                
1000    333.276                 14.663                
1100    339.286                 15.850                
1200    345.054                 17.063                
1300    350.586                 18.290                
1400    355.889                 19.523                
1500    360.976                 20.753                
1600    365.860                 21.976                
1700    370.552                 23.187                
1800    375.064                 24.382                
1900    379.408                 25.559                
2000    383.595                 26.716                
2100    387.634                 27.852                
2200    391.535                 28.968                
2300    395.307                 30.062                
2400    398.956                 31.136                
2500    402.490                 32.191                
2600    405.917                 33.229                
2700    409.241                 34.250                
2800    412.469                 35.255                
2900    415.605                 36.248                
3000    418.656                 37.228                
3100    421.624                 38.198                
3200    424.515                 39.159                
3300    427.332                 40.113                
3400    430.079                 41.061                
3500    432.759                 42.003                
3600    435.375                 42.941                
3700    437.931                 43.876                
3800    440.428                 44.808                
3900    442.869                 45.739                
4000    445.258                 46.668                
4100    447.595                 47.595                
4200    449.883                 48.522                
4300    452.125                 49.448                
4400    454.321                 50.372                
4500    456.474                 51.295                
4600    458.586                 52.216                
4700    460.657                 53.134                
4800    462.690                 54.050                
4900    464.685                 54.960                
5000    466.645                 55.866                
5100    468.570                 56.765                
5200    470.462                 57.657                
5300    472.321                 58.540                
5400    474.149                 59.412                
5500    475.947                 60.273                
5600    477.715                 61.119                
5700    479.456                 61.950                
5800    481.169                 62.764                
5900    482.855                 63.559                
6000    484.516                 64.331                
