T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     271.168                 34.898                
200     243.325                 33.897                
250     240.634                 33.460                
298.15  240.034                 33.095                
300     240.034                 33.083                
350     240.491                 32.768                
400     241.524                 32.512                
450     242.886                 32.310                
500     244.440                 32.154                
600     247.830                 31.959                
700     251.345                 31.878                
800     254.840                 31.874                
900     258.250                 31.923                
1000    261.545                 32.005                
1100    264.717                 32.109                
1200    267.761                 32.226                
1300    270.683                 32.351                
1400    273.485                 32.478                
1500    276.175                 32.603                
1600    278.759                 32.724                
1700    281.244                 32.837                
1800    283.634                 32.940                
1900    285.937                 33.032                
2000    288.158                 33.111                
2100    290.302                 33.175                
2200    292.373                 33.223                
2300    294.377                 33.255                
2400    296.316                 33.270                
2500    298.196                 33.268                
2600    300.018                 33.248                
2700    301.787                 33.210                
2800    303.505                 33.155                
2900    305.176                 33.082                
3000    306.800                 32.992                
3100    308.382                 32.885                
3200    309.923                 32.761                
3300    311.425                 32.622                
3400    312.890                 32.467                
3500    314.319                 32.297                
3600    315.715                 32.113                
3700    317.079                 31.914                
3800    318.412                 31.701                
3900    319.715                 31.475                
4000    320.991                 31.236                
4100    322.239                 30.985                
4200    323.461                 30.720                
4300    324.659                 30.444                
4400    325.833                 30.155                
4500    326.983                 29.854                
4600    328.112                 29.540                
4700    329.219                 29.214                
4800    330.306                 28.875                
4900    331.373                 28.523                
5000    332.421                 28.158                
5100    333.451                 27.778                
5200    334.463                 27.384                
5300    335.458                 26.974                
5400    336.436                 26.548                
5500    337.398                 26.106                
5600    338.344                 25.646                
5700    339.276                 25.167                
5800    340.193                 24.669                
5900    341.096                 24.150                
6000    341.985                 23.608                
