T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     311.742                 -233.411              
200     279.627                 -233.905              
250     276.476                 -234.402              
298.15  275.770                 -240.580              
300     275.770                 -240.619              
350     276.308                 -256.138              
400     277.525                 -256.289              
450     279.127                 -256.478              
500     280.949                 -256.696              
600     284.897                 -257.193              
700     288.953                 -257.748              
800     292.945                 -258.348              
900     296.803                 -258.987              
1000    300.500                 -259.664              
1100    304.030                 -260.378              
1200    307.395                 -261.130              
1300    310.603                 -261.920              
1400    313.664                 -262.748              
1500    316.587                 -263.616              
1600    319.381                 -264.523              
1700    322.057                 -265.471              
1800    324.623                 -266.459              
1900    327.086                 -267.487              
2000    329.453                 -268.556              
2100    331.733                 -269.665              
2200    333.929                 -270.814              
2300    336.048                 -272.001              
2400    338.096                 -323.484              
2500    340.075                 -324.821              
2600    341.991                 -326.160              
2700    343.848                 -327.499              
2800    345.648                 -328.836              
2900    347.395                 -330.169              
3000    349.093                 -331.497              
3100    350.743                 -332.818              
3200    352.348                 -334.129              
3300    353.911                 -335.429              
3400    355.433                 -336.716              
3500    356.918                 -337.989              
3600    358.365                 -339.245              
3700    359.778                 -340.483              
3800    361.158                 -341.703              
3900    362.507                 -342.902              
4000    363.825                 -344.080              
4100    365.114                 -345.235              
4200    366.375                 -826.217              
4300    367.610                 -826.238              
4400    368.820                 -826.237              
4500    370.005                 -826.214              
4600    371.166                 -826.168              
4700    372.305                 -826.099              
4800    373.423                 -826.009              
4900    374.519                 -825.896              
5000    375.595                 -825.761              
5100    376.652                 -825.606              
5200    377.690                 -825.430              
5300    378.710                 -825.234              
5400    379.712                 -825.018              
5500    380.698                 -824.784              
5600    381.667                 -824.532              
5700    382.621                 -824.264              
5800    383.559                 -823.978              
5900    384.482                 -823.678              
6000    385.391                 -823.363              
