T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     264.861                 290.515               
200     242.505                 289.780               
250     240.594                 288.780               
298.15  240.186                 287.625               
300     240.187                 287.578               
350     240.478                 286.242               
400     241.116                 284.806               
450     241.929                 283.292               
500     242.828                 281.708               
600     244.711                 278.356               
700     246.574                 274.764               
800     248.355                 270.922               
900     250.036                 266.806               
1000    251.617                 245.207               
1100    253.103                 240.451               
1200    254.501                 235.691               
1300    255.818                 230.928               
1400    257.063                 -28.657               
1500    258.241                 -30.721               
1600    259.359                 -32.786               
1700    260.423                 -34.851               
1800    261.437                 -36.915               
1900    262.406                 -38.976               
2000    263.333                 -41.029               
2100    264.221                 -43.070               
2200    265.076                 -45.092               
2300    265.898                 -47.085               
2400    266.692                 -49.038               
2500    267.459                 -50.934               
2600    268.203                 -52.757               
2700    268.925                 -54.485               
2800    269.629                 -56.093               
2900    270.318                 -57.557               
3000    270.992                 -58.847               
3100    271.656                 -59.934               
3200    272.310                 -60.788               
3300    272.959                 -61.380               
3400    273.603                 -61.683               
3500    274.245                 -61.673               
3600    274.887                 -61.331               
3700    275.530                 -60.643               
3800    276.177                 -59.603               
3900    276.829                 -58.211               
4000    277.487                 -56.475               
4100    278.152                 -54.414               
4200    278.824                 -52.053               
4300    279.505                 -49.423               
4400    280.194                 -46.563               
4500    280.891                 -43.517               
4600    281.597                 -40.335               
4700    282.310                 -37.064               
4800    283.030                 -33.756               
4900    283.756                 -30.462               
5000    284.488                 -27.228               
5100    285.224                 -24.101               
5200    285.964                 -21.121               
5300    286.706                 -18.326               
5400    287.449                 -15.748               
5500    288.193                 -13.414               
5600    288.936                 -11.349               
5700    289.677                 -9.571                
5800    290.416                 -8.095                
5900    291.151                 -6.931                
6000    291.883                 -6.088                
