T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  35.931                  -542.705              
300     35.931                  -542.715              
400     37.047                  -543.039              
500     39.396                  -543.019              
600     42.259                  -542.791              
700     45.313                  -542.444              
800     48.405                  -542.031              
900     51.459                  -541.586              
1000    54.437                  -541.131              
1100    57.322                  -540.680              
1200    60.107                  -540.243              
1300    62.791                  -539.830              
1400    65.377                  -539.445              
1500    67.869                  -539.096              
1600    70.272                  -553.322              
1700    72.589                  -552.655              
1800    74.827                  -551.965              
1900    76.990                  -551.255              
2000    79.114                  -548.149              
2100    81.225                  -545.077              
2200    83.316                  -542.037              
2300    85.382                  -539.030              
2400    87.421                  -536.055              
2500    89.428                  -533.113              
2600    91.404                  -530.203              
2700    93.346                  -527.326              
2800    95.255                  -815.436              
2900    97.131                  811.558               
3000    98.972                  -807.695              
3100    100.780                 -803.847              
3200    102.556                 -800.016              
3300    104.299                 -796.202              
3400    106.010                 -792.408              
3500    107.691                 -788.635              
3600    109.341                 -784.884              
3700    110.962                 -781.157              
3800    112.554                 -777.455              
3900    114.118                 -773.782              
4000    115.654                 -770.138              
4100    117.165                 -766.525              
4200    118.649                 -762.946              
4300    120.109                 -759.403              
4400    121.544                 -755.897              
4500    122.955                 -752.431              
4600    124.344                 -749.007              
4700    125.710                 -745.626              
4800    127.055                 -742.290              
4900    128.378                 -739.001              
5000    129.681                 -735.761              
