T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     411.024                 -122.496              
200     355.025                 -125.788              
250     349.473                 -127.512              
298.15  348.234                 -146.022              
300     348.235                 -146.135              
350     349.168                 -193.196              
400     351.260                 -193.338              
450     353.986                 -193.449              
500     357.054                 -193.537              
600     363.610                 -193.669              
700     370.234                 -193.764              
800     376.665                 -193.840              
900     382.809                 -193.904              
1000    388.640                 -193.964              
1100    394.161                 -194.023              
1200    399.388                 -257.656              
1300    404.341                 -256.947              
1400    409.041                 -256.250              
1500    413.509                 -255.566              
1600    417.764                 -254.896              
1700    421.824                 -254.243              
1800    425.703                 -253.610              
1900    429.416                 -252.999              
2000    432.977                 -252.414              
2100    436.396                 -251.856              
2200    439.684                 -251.329              
2300    442.850                 -250.835              
2400    445.903                 -250.374              
2500    448.849                 -249.948              
2600    451.697                 -249.558              
2700    454.453                 -249.201              
2800    457.121                 -248.877              
2900    459.707                 -248.585              
3000    462.217                 -248.320              
3100    464.654                 -248.081              
3200    467.023                 -247.864              
3300    469.326                 -247.666              
3400    471.568                 -247.481              
3500    473.752                 -247.307              
3600    475.881                 -247.139              
3700    477.957                 -246.974              
3800    479.982                 -246.806              
3900    481.960                 -246.634              
4000    483.893                 -246.453              
4100    485.781                 -246.260              
4200    487.628                 -246.052              
4300    489.435                 -245.826              
4400    491.204                 -245.580              
4500    492.936                 -245.312              
4600    494.634                 -245.019              
4700    496.297                 -244.700              
4800    497.928                 -244.354              
4900    499.527                 -243.979              
5000    501.097                 -243.574              
5100    502.638                 -243.139              
5200    504.150                 -242.673              
5300    505.636                 -242.176              
5400    507.096                 -241.647              
5500    508.531                 -241.087              
5600    509.941                 -240.494              
5700    511.328                 -239.871              
5800    512.692                 -239.215              
5900    514.035                 -238.529              
6000    515.356                 -237.812              
