T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     324.555                 206.672               
200     277.809                 208.085               
250     273.089                 208.886               
298.15  272.027                 209.618               
300     272.028                 209.645               
350     272.837                 210.335               
400     274.665                 210.942               
450     277.063                 211.463               
500     279.782                 211.900               
600     285.646                 212.554               
700     291.639                 212.981               
800     297.517                 213.246               
900     303.186                 213.396               
1000    308.611                 213.462               
1100    313.787                 213.464               
1200    318.720                 213.414               
1300    323.424                 213.322               
1400    327.912                 213.191               
1500    332.200                 213.026               
1600    336.302                 212.829               
1700    340.232                 212.602               
1800    344.001                 212.344               
1900    347.622                 212.056               
2000    351.105                 211.738               
2100    354.459                 211.389               
2200    357.694                 211.008               
2300    360.816                 210.594               
2400    363.834                 210.146               
2500    366.753                 209.662               
2600    369.580                 209.142               
2700    372.320                 208.583               
2800    374.978                 207.987               
2900    377.560                 207.351               
3000    380.068                 206.677               
3100    382.508                 205.963               
3200    384.882                 205.211               
3300    387.194                 204.421               
3400    389.447                 203.595               
3500    391.644                 202.734               
3600    393.788                 201.840               
3700    395.881                 200.915               
3800    397.926                 199.961               
3900    399.924                 198.981               
4000    401.878                 197.978               
4100    403.790                 196.953               
4200    405.660                 195.909               
4300    407.492                 194.850               
4400    409.287                 193.776               
4500    411.046                 192.692               
4600    412.770                 191.599               
4700    414.461                 190.500               
4800    416.120                 189.397               
4900    417.748                 188.291               
5000    419.347                 187.185               
5100    420.917                 186.079               
5200    422.459                 184.977               
5300    423.975                 183.878               
5400    425.465                 182.785               
5500    426.930                 181.698               
5600    428.372                 180.617               
5700    429.789                 179.545               
5800    431.185                 178.481               
5900    432.558                 177.427               
6000    433.910                 176.381               
