T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     312.147                 5.410                 
200     275.668                 1.615                 
250     271.890                 -0.309                
298.15  271.022                 -2.092                
300     271.023                 -2.159                
350     271.704                 -3.927                
400     273.273                 -13.550               
450     275.372                 -15.629               
500     277.794                 -37.638               
600     283.146                 -39.001               
700     288.770                 -39.950               
800     294.421                 -40.561               
900     299.986                 -40.906               
1000    305.408                 -41.049               
1100    310.664                 -41.046               
1200    315.745                 -40.942               
1300    320.648                 -40.778               
1400    325.379                 -40.587               
1500    329.942                 -40.398               
1600    334.346                 -40.232               
1700    338.597                 -90.285               
1800    342.704                 -89.986               
1900    346.674                 -89.711               
2000    350.514                 -89.467               
2100    354.233                 -89.257               
2200    357.836                 -89.082               
2300    361.330                 -88.941               
2400    364.720                 -88.833               
2500    368.012                 -88.752               
2600    371.212                 -88.694               
2700    374.323                 -88.656               
2800    377.351                 -88.632               
2900    380.299                 -88.617               
3000    383.171                 -88.607               
3100    385.972                 -88.600               
3200    388.704                 -88.591               
3300    391.370                 -88.578               
3400    393.974                 -88.559               
3500    396.518                 -88.533               
3600    399.005                 -472.649              
3700    401.437                 -472.190              
3800    403.817                 -471.724              
3900    406.146                 -471.249              
4000    408.427                 -470.765              
4100    410.662                 -470.273              
4200    412.853                 -469.773              
4300    415.000                 -469.265              
4400    417.107                 -468.750              
4500    419.174                 -468.228              
4600    421.202                 -467.699              
4700    423.194                 -467.164              
4800    425.150                 -466.624              
4900    427.071                 -466.079              
5000    428.960                 -465.530              
5100    430.816                 -464.976              
5200    432.642                 -464.419              
5300    434.437                 -463.857              
5400    436.204                 -463.292              
5500    437.942                 -462.722              
5600    439.653                 -462.150              
5700    441.338                 -461.573              
5800    442.996                 -460.992              
5900    444.631                 -460.407              
6000    446.240                 -459.817              
