T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     192.584                 -884.218              
200     126.133                 -887.177              
298.15  117.377                 -888.263              
300     117.379                 -888.269              
400     121.642                 -890.202              
500     130.182                 -890.418              
600     140.269                 -889.584              
700     150.827                 -888.064              
800     161.380                 -886.571              
900     171.702                 -937.599              
1000    181.767                 -932.148              
1100    191.571                 -928.946              
1200    200.956                 -925.920              
1300    209.941                 -923.232              
1400    218.545                 -921.020              
1500    226.793                 -917.705              
1600    234.708                 -914.048              
1700    242.314                 -910.211              
1800    249.633                 -922.559              
1900    256.684                 -918.819              
2000    263.486                 -915.002              
