T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     411.866                 -278.288              
200     355.097                 -281.949              
250     349.349                 -284.076              
298.15  348.049                 -302.922              
300     348.051                 -303.046              
350     349.046                 -349.657              
400     351.299                 -349.928              
450     354.265                 -350.126              
500     357.632                 -350.263              
600     364.914                 -350.386              
700     372.370                 -350.355              
800     379.691                 -350.214              
900     386.755                 -349.996              
1000    393.518                 -349.728              
1100    399.969                 -349.433              
1200    406.119                 -349.127              
1300    411.981                 -348.825              
1400    417.574                 -348.541              
1500    422.917                 -348.284              
1600    428.026                 -348.064              
1700    432.920                 -398.065              
1800    437.614                 -397.709              
1900    442.122                 -397.368              
2000    446.457                 -397.047              
2100    450.632                 -396.751              
2200    454.656                 -396.484              
2300    458.541                 -396.249              
2400    462.294                 -396.049              
2500    465.925                 -395.884              
2600    469.441                 -395.757              
2700    472.848                 -395.666              
2800    476.153                 -395.610              
2900    479.362                 -395.589              
3000    482.480                 -395.600              
3100    485.512                 -395.640              
3200    488.462                 -395.706              
3300    491.335                 -395.794              
3400    494.135                 -395.901              
3500    496.864                 -396.023              
3600    499.528                 -780.307              
3700    502.128                 -780.033              
3800    504.667                 -779.765              
3900    507.149                 -779.497              
4000    509.575                 -779.228              
4100    511.949                 -778.952              
4200    514.272                 -778.667              
4300    516.547                 -778.371              
4400    518.775                 -778.059              
4500    520.958                 -777.731              
4600    523.099                 -777.384              
4700    525.198                 -777.015              
4800    527.258                 -776.625              
4900    529.279                 -776.210              
5000    531.263                 -775.771              
5100    533.212                 -775.305              
5200    535.126                 -774.813              
5300    537.007                 -774.294              
5400    538.856                 -773.748              
5500    540.675                 -773.173              
5600    542.463                 -772.571              
5700    544.222                 -771.941              
5800    545.953                 -771.283              
5900    547.658                 -770.598              
6000    549.335                 -769.884              
