T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  92.515                  -1494.862             
300     92.516                  -1494.875             
400     95.906                  -1495.129             
500     102.661                 -1494.855             
600     110.559                 -1494.303             
700     118.754                 -1493.569             
800     126.899                 -1492.699             
900     134.844                 -1491.713             
1000    142.668                 -1496.729             
1100    150.404                 -1493.435             
1200    157.961                 -1490.244             
1300    165.295                 -1487.146             
1400    172.387                 -1611.545             
1500    179.231                 -1607.265             
1600    185.830                 -1603.067             
1700    192.192                 -1649.124             
1800    198.326                 -1644.852             
1900    204.242                 1640.616              
2000    209.952                 -1636.414             
2100    215.468                 -1632.247             
2200    220.799                 -1628.114             
2300    225.956                 -1624.015             
2400    230.948                 -1619.951             
2500    235.786                 -1615.921             
2600    240.476                 -1611.924             
2700    245.028                 -1607.962             
2800    249.448                 -1604.033             
2900    253.744                 -1600.138             
3000    257.922                 -1596.278             
