T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  263.525                 702.389               
300     263.525                 702.411               
350     264.082                 703.001               
400     265.342                 701.382               
450     267.003                 701.311               
500     268.892                 701.196               
600     272.981                 701.458               
700     277.173                 702.021               
800     281.291                 702.759               
900     285.261                 650.476               
1000    289.058                 652.608               
1100    292.676                 654.732               
1200    296.120                 656.844               
1300    299.399                 658.940               
1400    302.522                 661.017               
1500    305.502                 663.073               
1600    308.348                 665.108               
1700    311.070                 667.122               
1800    313.677                 669.117               
1900    316.179                 671.093               
2000    318.582                 673.054               
2100    320.894                 675.003               
2200    323.120                 676.944               
2300    325.267                 678.881               
2400    327.340                 680.818               
2500    329.343                 682.758               
2600    331.282                 684.706               
2700    333.159                 686.667               
2800    334.979                 688.642               
2900    336.744                 690.636               
3000    338.459                 692.652               
3100    340.125                 694.691               
3200    341.746                 696.756               
3300    343.323                 698.849               
3400    344.860                 700.972               
3500    346.357                 703.125               
3600    347.817                 705.309               
3700    349.242                 707.525               
3800    350.633                 709.774               
3900    351.992                 712.055               
4000    353.321                 714.369               
4100    354.620                 716.715               
4200    355.891                 719.094               
4300    357.136                 721.505               
4400    358.354                 723.947               
4500    359.548                 726.421               
4600    360.718                 728.926               
4700    361.866                 731.461               
4800    362.991                 734.026               
4900    364.096                 736.620               
5000    365.180                 739.243               
5100    366.245                 741.894               
5200    367.291                 744.574               
5300    368.319                 747.280               
5400    369.329                 750.014               
5500    370.323                 752.774               
5600    371.300                 755.560               
5700    372.262                 758.373               
5800    373.208                 761.210               
5900    374.140                 764.072               
6000    375.057                 766.959               
