T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     311.078                 -881.233              
200     272.513                 -884.166              
250     268.384                 -885.662              
298.15  267.419                 -887.008              
300     267.420                 -887.058              
350     268.193                 -888.341              
400     269.988                 -889.536              
450     272.410                 -890.676              
500     275.219                 -894.782              
600     281.458                 -896.681              
700     288.022                 -898.258              
800     294.603                 -899.638              
900     301.052                 -900.912              
1000    307.302                 -902.128              
1100    313.323                 -903.322              
1200    319.106                 -904.518              
1300    324.655                 -905.740              
1400    329.976                 -907.000              
1500    335.082                 -908.309              
1600    339.983                 -924.211              
1700    344.693                 -1070.477             
1800    349.222                 -1070.753             
1900    353.583                 -1071.041             
2000    357.785                 -1071.340             
2100    361.839                 -1071.650             
2200    365.755                 -1071.970             
2300    369.539                 -1072.298             
2400    373.201                 -1072.631             
2500    376.748                 -1072.967             
2600    380.186                 -1073.303             
2700    383.521                 -1073.638             
2800    386.759                 -1364.926             
2900    389.906                 -1364.188             
3000    392.966                 -1363.426             
3100    395.944                 -1362.642             
3200    398.843                 -1361.835             
3300    401.668                 -1361.006             
3400    404.423                 -1360.159             
3500    407.111                 -1359.295             
3600    409.734                 -1358.417             
3700    412.296                 -1357.527             
3800    414.800                 -1356.630             
3900    417.248                 -1355.728             
4000    419.642                 -1354.827             
4100    421.985                 -1353.929             
4200    424.279                 -1353.040             
4300    426.526                 -1352.164             
4400    428.727                 -1351.284             
4500    430.885                 -1350.437             
4600    433.002                 -1349.618             
4700    435.078                 -1348.828             
4800    437.115                 -1348.071             
4900    439.115                 -1347.353             
5000    441.078                 -1346.677             
5100    443.007                 -1346.041             
5200    444.903                 -1345.460             
5300    446.766                 -1344.934             
5400    448.598                 -1344.464             
5500    450.399                 -1344.057             
5600    452.171                 -1343.713             
5700    453.915                 -1343.438             
5800    455.631                 -1343.233             
5900    457.320                 -1343.101             
6000    458.984                 -1343.046             
