T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  250.331                 497.896               
300     250.332                 497.918               
350     250.939                 496.108               
400     252.301                 496.636               
450     254.075                 497.205               
500     256.072                 497.804               
600     260.339                 499.062               
700     264.653                 500.365               
800     268.845                 501.686               
900     272.856                 503.004               
1000    276.669                 504.298               
1100    280.289                 426.595               
1200    283.725                 428.842               
1300    286.991                 431.099               
1400    290.101                 433.364               
1500    293.066                 435.637               
1600    295.899                 437.914               
1700    298.610                 440.192               
1800    301.210                 442.470               
1900    303.706                 444.744               
2000    306.107                 447.011               
2100    308.419                 449.267               
2200    310.649                 451.510               
2300    312.802                 453.735               
2400    314.884                 455.940               
2500    316.899                 458.122               
2600    318.850                 460.277               
2700    320.743                 462.400               
2800    322.580                 464.490               
2900    324.365                 466.543               
3000    326.100                 468.553               
3100    327.788                 470.519               
3200    329.432                 472.436               
3300    331.033                 474.309               
3400    332.595                 476.121               
3500    334.119                 477.874               
3600    335.606                 479.562               
3700    337.059                 481.181               
3800    338.479                 482.726               
3900    339.867                 484.194               
4000    341.225                 485.585               
4100    342.554                 486.889               
4200    343.856                 488.097               
4300    345.131                 489.209               
4400    346.380                 490.496               
4500    347.605                 491.469               
4600    348.806                 492.344               
4700    349.985                 493.138               
4800    351.142                 493.940               
4900    352.278                 494.534               
5000    353.394                 495.025               
5100    354.490                 495.411               
5200    355.567                 495.691               
5300    356.626                 495.865               
5400    357.667                 495.932               
5500    358.691                 495.895               
5600    359.699                 495.752               
5700    360.691                 495.850               
5800    361.667                 495.545               
5900    362.628                 495.144               
6000    363.575                 494.649               
