T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     141.830                 220.511               
200     125.251                 221.112               
250     123.692                 221.422               
298.15  123.350                 221.720               
300     123.350                 221.732               
350     123.603                 222.041               
400     124.166                 222.350               
450     124.892                 222.657               
500     125.705                 222.963               
600     127.429                 223.568               
700     129.158                 224.156               
800     130.827                 224.723               
900     132.414                 225.262               
1000    133.916                 225.774               
1100    135.333                 226.256               
1200    136.673                 226.710               
1300    137.939                 227.138               
1400    139.139                 227.540               
1500    140.278                 227.919               
1600    141.361                 228.276               
1700    142.394                 228.614               
1800    143.379                 228.934               
1900    144.322                 229.237               
2000    145.225                 229.524               
2100    146.091                 229.797               
2200    146.924                 230.056               
2300    147.726                 230.303               
2400    148.498                 230.538               
2500    149.243                 230.762               
2600    149.963                 230.975               
2700    150.659                 231.179               
2800    151.333                 231.372               
2900    151.986                 231.556               
3000    152.620                 231.732               
3100    153.235                 231.898               
3200    153.832                 232.056               
3300    154.413                 232.206               
3400    154.979                 232.347               
3500    155.529                 232.480               
3600    156.065                 232.605               
3700    156.588                 232.722               
3800    157.099                 232.831               
3900    157.597                 232.932               
4000    158.083                 233.025               
4100    158.559                 233.111               
4200    159.024                 233.188               
4300    159.478                 233.258               
4400    159.924                 233.321               
4500    160.359                 233.375               
4600    160.786                 233.423               
4700    161.205                 233.462               
4800    161.615                 233.495               
4900    162.017                 233.521               
5000    162.412                 233.540               
5100    162.799                 233.552               
5200    163.179                 233.558               
5300    163.553                 233.558               
5400    163.920                 233.552               
5500    164.280                 233.541               
5600    164.634                 233.524               
5700    164.983                 233.503               
5800    165.326                 233.478               
5900    165.663                 233.449               
6000    165.995                 233.416               
